move,player,x,killed_now,top_live
753600,S,7049687,0,46706
753664,S,7050227,0,46642
753728,S,7050817,0,46578
753792,S,7051207,0,46514
753856,S,7051757,0,46450
753920,S,7052321,0,46386
753984,S,7052813,0,46322
754048,S,7053331,0,46258
754112,S,7053877,0,46194
754176,S,7054387,0,46130
754240,S,7054811,0,46066
754304,S,7055303,0,46002
754368,S,7055771,0,45938
754432,S,7056407,0,45874
754496,S,7056817,0,45810
754560,S,7057327,0,45746
754624,S,7057889,0,45682
754688,S,7058431,0,45618
754752,S,7058921,0,45554
754816,S,7059359,0,45490
754880,S,7059893,0,45426
754944,S,7060441,0,45362
755008,S,7060919,0,45298
755072,S,7061489,0,45234
755136,S,7061983,0,45170
755200,S,7062659,0,45106
755264,S,7063247,0,45042
755328,S,7063729,0,44978
755392,S,7064303,0,44914
755456,S,7064779,0,44850
755520,S,7065329,0,44786
755584,S,7065749,0,44722
755648,S,7066277,0,44658
755712,S,7066859,0,44594
755776,S,7067443,0,44530
755840,S,7067927,0,44466
755904,S,7068533,0,44402
755968,S,7068959,0,44338
756032,S,7069571,0,44274
756096,S,7070099,0,44210
756160,S,7070507,0,44146
756224,S,7070977,0,44082
756288,S,7071443,0,44018
756352,S,7071901,0,43954
756416,S,7072421,0,43890
756480,S,7072841,0,43826
756544,S,7073369,0,43762
756608,S,7073863,0,43698
756672,S,7074367,0,43634
756736,S,7074829,0,43570
756800,S,7075357,0,43506
756864,S,7075879,0,43442
756928,S,7076393,0,43378
756992,S,7076863,0,43314
757056,S,7077313,0,43250
757120,S,7077793,0,43186
757184,S,7078301,0,43122
757248,S,7078843,0,43058
757312,S,7079291,0,42994
757376,S,7079719,0,42930
757440,S,7080329,0,42866
757504,S,7080893,0,42802
757568,S,7081427,0,42738
757632,S,7081909,0,42674
757696,S,7082377,0,42610
757760,S,7082951,0,42546
757824,S,7083431,0,42482
757888,S,7083943,0,42418
757952,S,7084433,0,42354
758016,S,7084907,0,42290
758080,S,7085417,0,42226
758144,S,7085983,0,42162
758208,S,7086397,0,42098
758272,S,7086929,0,42034
758336,S,7087439,0,41970
758400,S,7087973,0,41906
758464,S,7088467,0,41842
758528,S,7089001,0,41778
758592,S,7089373,0,41714
758656,S,7089821,0,41650
758720,S,7090229,0,41586
758784,S,7090771,0,41522
758848,S,7091251,0,41458
758912,S,7091701,0,41394
758976,S,7092223,0,41330
759040,S,7092913,0,41266
759104,S,7093459,0,41202
759168,S,7093883,0,41138
759232,S,7094377,0,41074
759296,S,7094909,0,41010
759360,S,7095479,0,40946
759424,S,7096073,0,40882
759488,S,7096499,0,40818
759552,S,7096997,0,40754
759616,S,7097471,0,40690
759680,S,7098037,0,40626
759744,S,7098463,0,40562
759808,S,7098941,0,40498
759872,S,7099453,0,40434
759936,S,7100003,0,40370
760000,S,7100381,0,40306
760064,S,7100843,0,40242
760128,S,7101247,0,40178
760192,S,7101739,0,40114
760256,S,7102253,0,40050
760320,S,7102741,0,39986
760384,S,7103183,0,39922
760448,S,7103693,0,39858
760512,S,7104127,0,39794
760576,S,7104607,0,39730
760640,S,7105081,0,39666
760704,S,7105697,0,39602
760768,S,7106227,0,39538
760832,S,7106677,0,39474
760896,S,7107187,0,39410
760960,S,7107647,0,39346
761024,S,7108253,0,39282
761088,S,7108721,0,39218
761152,S,7109209,0,39154
761216,S,7109671,0,39090
761280,S,7110203,0,39026
761344,S,7110689,0,38962
761408,S,7111207,0,38898
761472,S,7111771,0,38834
761536,S,7112351,0,38770
761600,S,7112761,0,38706
761664,S,7113343,0,38642
761728,S,7113839,0,38578
761792,S,7114319,0,38514
761856,S,7114733,0,38450
761920,S,7115219,0,38386
761984,S,7115737,0,38322
762048,S,7116253,0,38258
762112,S,7116749,0,38194
762176,S,7117303,0,38130
762240,S,7117921,0,38066
762304,S,7118387,0,38002
762368,S,7119061,0,37938
762432,S,7119557,0,37874
762496,S,7120147,0,37810
762560,S,7120571,0,37746
762624,S,7121137,0,37682
762688,S,7121669,0,37618
762752,S,7122103,0,37554
762816,S,7122593,0,37490
762880,S,7123073,0,37426
762944,S,7123547,0,37362
763008,S,7124087,0,37298
763072,S,7124527,0,37234
763136,S,7125043,0,37170
763200,S,7125649,0,37106
763264,S,7126157,0,37042
763328,S,7126703,0,36978
763392,S,7127251,0,36914
763456,S,7127767,0,36850
763520,S,7128427,0,36786
763584,S,7128949,0,36722
763648,S,7129387,0,36658
763712,S,7130113,0,36594
763776,S,7130551,0,36530
763840,S,7131133,0,36466
763904,S,7131629,0,36402
763968,S,7132141,0,36338
764032,S,7132591,0,36274
764096,S,7133171,0,36210
764160,S,7133719,0,36146
764224,S,7134137,0,36082
764288,S,7134767,0,36018
764352,S,7135199,0,35954
764416,S,7135643,0,35890
764480,S,7136089,0,35826
764544,S,7136543,0,35762
764608,S,7137101,0,35698
764672,S,7137623,0,35634
764736,S,7138207,0,35570
764800,S,7138753,0,35506
764864,S,7139323,0,35442
764928,S,7139947,0,35378
764992,S,7140347,0,35314
765056,S,7140823,0,35250
765120,S,7141307,0,35186
765184,S,7141769,0,35122
765248,S,7142209,0,35058
765312,S,7142791,0,34994
765376,S,7143173,0,34930
765440,S,7143613,0,34866
765504,S,7144153,0,34802
765568,S,7144717,0,34738
765632,S,7145231,0,34674
765696,S,7145731,0,34610
765760,S,7146277,0,34546
765824,S,7146787,0,34482
765888,S,7147277,0,34418
765952,S,7147759,0,34354
766016,S,7148287,0,34290
766080,S,7148893,0,34226
766144,S,7149403,0,34162
766208,S,7149767,0,34098
766272,S,7150313,0,34034
766336,S,7150807,0,33970
766400,S,7151273,0,33906
766464,S,7151797,0,33842
766528,S,7152239,0,33778
766592,S,7152671,0,33714
766656,S,7153303,0,33650
766720,S,7153763,0,33586
766784,S,7154261,0,33522
766848,S,7154839,0,33458
766912,S,7155383,0,33394
766976,S,7155977,0,33330
767040,S,7156397,0,33266
767104,S,7156883,0,33202
767168,S,7157341,0,33138
767232,S,7157873,0,33074
767296,S,7158391,0,33010
767360,S,7158791,0,32946
767424,S,7159307,0,32882
767488,S,7159777,0,32818
767552,S,7160369,0,32754
767616,S,7160917,0,32690
767680,S,7161379,0,32626
767744,S,7161863,0,32562
767808,S,7162583,0,32498
767872,S,7162997,0,32434
767936,S,7163501,0,32370
768000,S,7163993,0,32306
768064,S,7164541,0,32242
768128,S,7164929,0,32178
768192,S,7165427,0,32114
768256,S,7165981,0,32050
768320,S,7166461,0,31986
768384,S,7166899,0,31922
768448,S,7167361,0,31858
768512,S,7167991,0,31794
768576,S,7168493,0,31730
768640,S,7168919,0,31666
768704,S,7169471,0,31602
768768,S,7169941,0,31538
768832,S,7170451,0,31474
768896,S,7170887,0,31410
768960,S,7171327,0,31346
769024,S,7171847,0,31282
769088,S,7172479,0,31218
769152,S,7172993,0,31154
769216,S,7173577,0,31090
769280,S,7173941,0,31026
769344,S,7174471,0,30962
769408,S,7174927,0,30898
769472,S,7175459,0,30834
769536,S,7176089,0,30770
769600,S,7176823,0,30706
769664,S,7177351,0,30642
769728,S,7177823,0,30578
769792,S,7178299,0,30514
769856,S,7178771,0,30450
769920,S,7179247,0,30386
769984,S,7179829,0,30322
770048,S,7180333,0,30258
770112,S,7180793,0,30194
770176,S,7181227,0,30130
770240,S,7181729,0,30066
770304,S,7182271,0,30002
770368,S,7182853,0,29938
770432,S,7183459,0,29874
770496,S,7183961,0,29810
770560,S,7184423,0,29746
770624,S,7184861,0,29682
770688,S,7185307,0,29618
770752,S,7185911,0,29554
770816,S,7186423,0,29490
770880,S,7186877,0,29426
770944,S,7187347,0,29362
771008,S,7187951,0,29298
771072,S,7188347,0,29234
771136,S,7188901,0,29170
771200,S,7189537,0,29106
771264,S,7189943,0,29042
771328,S,7190471,0,28978
771392,S,7190957,0,28914
771456,S,7191419,0,28850
771520,S,7191889,0,28786
771584,S,7192331,0,28722
771648,S,7192877,0,28658
771712,S,7193401,0,28594
771776,S,7194053,0,28530
771840,S,7194611,0,28466
771904,S,7195079,0,28402
771968,S,7195549,0,28338
772032,S,7196107,0,28274
772096,S,7196533,0,28210
772160,S,7197041,0,28146
772224,S,7197527,0,28082
772288,S,7198067,0,28018
772352,S,7198571,0,27954
772416,S,7199057,0,27890
772480,S,7199519,0,27826
772544,S,7200007,0,27762
772608,S,7200377,0,27698
772672,S,7200899,0,27634
772736,S,7201499,0,27570
772800,S,7201963,0,27506
772864,S,7202467,0,27442
772928,S,7203041,0,27378
772992,S,7203479,0,27314
773056,S,7203929,0,27250
773120,S,7204423,0,27186
773184,S,7204913,0,27122
773248,S,7205461,0,27058
773312,S,7206053,0,26994
773376,S,7206581,0,26930
773440,S,7207043,0,26866
773504,S,7207561,0,26802
773568,S,7208107,0,26738
773632,S,7208623,0,26674
773696,S,7209157,0,26610
773760,S,7209613,0,26546
773824,S,7210187,0,26482
773888,S,7210681,0,26418
773952,S,7211129,0,26354
774016,S,7211593,0,26290
774080,S,7212157,0,26226
774144,S,7212661,0,26162
774208,S,7213097,0,26098
774272,S,7213567,0,26034
774336,S,7214131,0,25970
774400,S,7214639,0,25906
774464,S,7215199,0,25842
774528,S,7215697,0,25778
774592,S,7216199,0,25714
774656,S,7216661,0,25650
774720,S,7217159,0,25586
774784,S,7217747,0,25522
774848,S,7218221,0,25458
774912,S,7218697,0,25394
774976,S,7219111,0,25330
775040,S,7219757,0,25266
775104,S,7220263,0,25202
775168,S,7220789,0,25138
775232,S,7221281,0,25074
775296,S,7221757,0,25010
775360,S,7222177,0,24946
775424,S,7222723,0,24882
775488,S,7223221,0,24818
775552,S,7223731,0,24754
775616,S,7224211,0,24690
775680,S,7224667,0,24626
775744,S,7225217,0,24562
775808,S,7225723,0,24498
775872,S,7226159,0,24434
775936,S,7226641,0,24370
776000,S,7227197,0,24306
776064,S,7227817,0,24242
776128,S,7228399,0,24178
776192,S,7228817,0,24114
776256,S,7229279,0,24050
776320,S,7229857,0,23986
776384,S,7230511,0,23922
776448,S,7231031,0,23858
776512,S,7231537,0,23794
776576,S,7231997,0,23730
776640,S,7232573,0,23666
776704,S,7233029,0,23602
776768,S,7233511,0,23538
776832,S,7233971,0,23474
776896,S,7234471,0,23410
776960,S,7234859,0,23346
777024,S,7235513,0,23282
777088,S,7236011,0,23218
777152,S,7236503,0,23154
777216,S,7237093,0,23090
777280,S,7237487,0,23026
777344,S,7237987,0,22962
777408,S,7238573,0,22898
777472,S,7239061,0,22834
777536,S,7239559,0,22770
777600,S,7240091,0,22706
777664,S,7240553,0,22642
777728,S,7241009,0,22578
777792,S,7241491,0,22514
777856,S,7242029,0,22450
777920,S,7242479,0,22386
777984,S,7243001,0,22322
778048,S,7243519,0,22258
778112,S,7243967,0,22194
778176,S,7244399,0,22130
778240,S,7244921,0,22066
778304,S,7245503,0,22002
778368,S,7245941,0,21938
778432,S,7246483,0,21874
778496,S,7246997,0,21810
778560,S,7247407,0,21746
778624,S,7247927,0,21682
778688,S,7248401,0,21618
778752,S,7249001,0,21554
778816,S,7249457,0,21490
778880,S,7249919,0,21426
778944,S,7250323,0,21362
779008,S,7250879,0,21298
779072,S,7251529,0,21234
779136,S,7251961,0,21170
779200,S,7252501,0,21106
779264,S,7253053,0,21042
779328,S,7253513,0,20978
779392,S,7254001,0,20914
779456,S,7254451,0,20850
779520,S,7255019,0,20786
779584,S,7255499,0,20722
779648,S,7256047,0,20658
779712,S,7256539,0,20594
779776,S,7257091,0,20530
779840,S,7257659,0,20466
779904,S,7258081,0,20402
779968,S,7258747,0,20338
780032,S,7259299,0,20274
780096,S,7259801,0,20210
780160,S,7260269,0,20146
780224,S,7260667,0,20082
780288,S,7261183,0,20018
780352,S,7261663,0,19954
780416,S,7262117,0,19890
780480,S,7262659,0,19826
780544,S,7263161,0,19762
780608,S,7263589,0,19698
780672,S,7264009,0,19634
780736,S,7264589,0,19570
780800,S,7265047,0,19506
780864,S,7265549,0,19442
780928,S,7266047,0,19378
780992,S,7266601,0,19314
781056,S,7267087,0,19250
781120,S,7267499,0,19186
781184,S,7268081,0,19122
781248,S,7268567,0,19058
781312,S,7269139,0,18994
781376,S,7269671,0,18930
781440,S,7270189,0,18866
781504,S,7270733,0,18802
781568,S,7271213,0,18738
781632,S,7271689,0,18674
781696,S,7272173,0,18610
781760,S,7272673,0,18546
781824,S,7273087,0,18482
781888,S,7273627,0,18418
781952,S,7274129,0,18354
782016,S,7274591,0,18290
782080,S,7275209,0,18226
782144,S,7275601,0,18162
782208,S,7276039,0,18098
782272,S,7276517,0,18034
782336,S,7277093,0,17970
782400,S,7277617,0,17906
782464,S,7278041,0,17842
782528,S,7278599,0,17778
782592,S,7279157,0,17714
782656,S,7279579,0,17650
782720,S,7280129,0,17586
782784,S,7280671,0,17522
782848,S,7281257,0,17458
782912,S,7281877,0,17394
782976,S,7282279,0,17330
783040,S,7282771,0,17266
783104,S,7283291,0,17202
783168,S,7283747,0,17138
783232,S,7284229,0,17074
783296,S,7284817,0,17010
783360,S,7285387,0,16946
783424,S,7285819,0,16882
783488,S,7286311,0,16818
783552,S,7286887,0,16754
783616,S,7287383,0,16690
783680,S,7287911,0,16626
783744,S,7288361,0,16562
783808,S,7288739,0,16498
783872,S,7289203,0,16434
783936,S,7289693,0,16370
784000,S,7290289,0,16306
784064,S,7290697,0,16242
784128,S,7291217,0,16178
784192,S,7291693,0,16114
784256,S,7292149,0,16050
784320,S,7292651,0,15986
784384,S,7293179,0,15922
784448,S,7293607,0,15858
784512,S,7294141,0,15794
784576,S,7294711,0,15730
784640,S,7295231,0,15666
784704,S,7295779,0,15602
784768,S,7296187,0,15538
784832,S,7296691,0,15474
784896,S,7297117,0,15410
784960,S,7297669,0,15346
785024,S,7298191,0,15282
785088,S,7298719,0,15218
785152,S,7299209,0,15154
785216,S,7299791,0,15090
785280,S,7300339,0,15026
785344,S,7300963,0,14962
785408,S,7301473,0,14898
785472,S,7301929,0,14834
785536,S,7302487,0,14770
785600,S,7302941,0,14706
785664,S,7303481,0,14642
785728,S,7303979,0,14578
785792,S,7304431,0,14514
785856,S,7304981,0,14450
785920,S,7305509,0,14386
785984,S,7305923,0,14322
786048,S,7306489,0,14258
786112,S,7306993,0,14194
786176,S,7307497,0,14130
786240,S,7307939,0,14066
786304,S,7308451,0,14002
786368,S,7308949,0,13938
786432,S,7309343,0,13874
786496,S,7310027,0,13810
786560,S,7310509,0,13746
786624,S,7311091,0,13682
786688,S,7311679,0,13618
786752,S,7312153,0,13554
786816,S,7312693,0,13490
786880,S,7313323,0,13426
786944,S,7313833,0,13362
787008,S,7314353,0,13298
787072,S,7314833,0,13234
787136,S,7315339,0,13170
787200,S,7315813,0,13106
787264,S,7316233,0,13042
787328,S,7316641,0,12978
787392,S,7317043,0,12914
787456,S,7317517,0,12850
787520,S,7318033,0,12786
787584,S,7318613,0,12722
787648,S,7319173,0,12658
787712,S,7319659,0,12594
787776,S,7320121,0,12530
787840,S,7320653,0,12466
787904,S,7321091,0,12402
787968,S,7321583,0,12338
788032,S,7322137,0,12274
788096,S,7322681,0,12210
788160,S,7323229,0,12146
788224,S,7323737,0,12082
788288,S,7324271,0,12018
788352,S,7324703,0,11954
788416,S,7325191,0,11890
788480,S,7325653,0,11826
788544,S,7326173,0,11762
788608,S,7326731,0,11698
788672,S,7327241,0,11634
788736,S,7327721,0,11570
788800,S,7328231,0,11506
788864,S,7328749,0,11442
788928,S,7329163,0,11378
788992,S,7329719,0,11314
789056,S,7330223,0,11250
789120,S,7330783,0,11186
789184,S,7331323,0,11122
789248,S,7331789,0,11058
789312,S,7332361,0,10994
789376,S,7332887,0,10930
789440,S,7333369,0,10866
789504,S,7333891,0,10802
789568,S,7334389,0,10738
789632,S,7334839,0,10674
789696,S,7335353,0,10610
789760,S,7335743,0,10546
789824,S,7336289,0,10482
789888,S,7336781,0,10418
789952,S,7337419,0,10354
790016,S,7337959,0,10290
790080,S,7338511,0,10226
790144,S,7339159,0,10162
790208,S,7339571,0,10098
790272,S,7340147,0,10034
790336,S,7340647,0,9970
790400,S,7341137,0,9906
790464,S,7341689,0,9842
790528,S,7342177,0,9778
790592,S,7342603,0,9714
790656,S,7343159,0,9650
790720,S,7343741,0,9586
790784,S,7344419,0,9522
790848,S,7344893,0,9458
790912,S,7345321,0,9394
790976,S,7345889,0,9330
791040,S,7346333,0,9266
791104,S,7346917,0,9202
791168,S,7347407,0,9138
791232,S,7348007,0,9074
791296,S,7348409,0,9010
791360,S,7348843,0,8946
791424,S,7349339,0,8882
791488,S,7349917,0,8818
791552,S,7350437,0,8754
791616,S,7351031,0,8690
791680,S,7351447,0,8626
791744,S,7351963,0,8562
791808,S,7352437,0,8498
791872,S,7352923,0,8434
791936,S,7353373,0,8370
792000,S,7353961,0,8306
792064,S,7354367,0,8242
792128,S,7354891,0,8178
792192,S,7355329,0,8114
792256,S,7355819,0,8050
792320,S,7356313,0,7986
792384,S,7356799,0,7922
792448,S,7357319,0,7858
792512,S,7357829,0,7794
792576,S,7358279,0,7730
792640,S,7358851,0,7666
792704,S,7359389,0,7602
792768,S,7359887,0,7538
792832,S,7360471,0,7474
792896,S,7360937,0,7410
792960,S,7361359,0,7346
793024,S,7361801,0,7282
793088,S,7362293,0,7218
793152,S,7362871,0,7154
793216,S,7363387,0,7090
793280,S,7363897,0,7026
793344,S,7364429,0,6962
793408,S,7364963,0,6898
793472,S,7365439,0,6834
793536,S,7365983,0,6770
793600,S,7366453,0,6706
793664,S,7366903,0,6642
793728,S,7367359,0,6578
793792,S,7367929,0,6514
793856,S,7368367,0,6450
793920,S,7368857,0,6386
793984,S,7369291,0,6322
794048,S,7369849,0,6258
794112,S,7370359,0,6194
794176,S,7370921,0,6130
794240,S,7371571,0,6066
794304,S,7372009,0,6002
794368,S,7372553,0,5938
794432,S,7373123,0,5874
794496,S,7373549,0,5810
794560,S,7374011,0,5746
794624,S,7374427,0,5682
794688,S,7374863,0,5618
794752,S,7375441,0,5554
794816,S,7375871,0,5490
794880,S,7376363,0,5426
794944,S,7376857,0,5362
795008,S,7377373,0,5298
795072,S,7377841,0,5234
795136,S,7378361,0,5170
795200,S,7378829,0,5106
795264,S,7379327,0,5042
795328,S,7379851,0,4978
795392,S,7380403,0,4914
795456,S,7380757,0,4850
795520,S,7381403,0,4786
795584,S,7381889,0,4722
795648,S,7382411,0,4658
795712,S,7382857,0,4594
795776,S,7383281,0,4530
795840,S,7383751,0,4466
795904,S,7384253,0,4402
795968,S,7384747,0,4338
796032,S,7385351,0,4274
796096,S,7385831,0,4210
796160,S,7386413,0,4146
796224,S,7387033,0,4082
796288,S,7387631,0,4018
796352,S,7388209,0,3954
796416,S,7388639,0,3890
796480,S,7389097,0,3826
796544,S,7389637,0,3762
796608,S,7390079,0,3698
796672,S,7390561,0,3634
796736,S,7391099,0,3570
796800,S,7391693,0,3506
796864,S,7392191,0,3442
796928,S,7392793,0,3378
796992,S,7393297,0,3314
797056,S,7393819,0,3250
797120,S,7394377,0,3186
797184,S,7394879,0,3122
797248,S,7395359,0,3058
797312,S,7395851,0,2994
797376,S,7396399,0,2930
797440,S,7396847,0,2866
797504,S,7397381,0,2802
797568,S,7397879,0,2738
797632,S,7398421,0,2674
797696,S,7398949,0,2610
797760,S,7399463,0,2546
797824,S,7399933,0,2482
797888,S,7400467,0,2418
797952,S,7400923,0,2354
798016,S,7401403,0,2290
798080,S,7401899,0,2226
798144,S,7402441,0,2162
798208,S,7402981,0,2098
798272,S,7403423,0,2034
798336,S,7403971,0,1970
798400,S,7404517,0,1906
798464,S,7405049,0,1842
798528,S,7405679,0,1778
798592,S,7406197,0,1714
798656,S,7406723,0,1650
798720,S,7407143,0,1586
798784,S,7407641,0,1522
798848,S,7408171,0,1458
798912,S,7408777,0,1394
798976,S,7409293,0,1330
799040,S,7409813,0,1266
799104,S,7410281,0,1202
799168,S,7410743,0,1138
799232,S,7411253,0,1074
799296,S,7411823,0,1010
799360,S,7412389,0,946
799424,S,7412857,0,882
799488,S,7413239,0,818
799552,S,7413811,0,754
799616,S,7414217,0,690
799680,S,7414711,0,626
799744,S,7415147,0,562
799808,S,7415641,0,498
799872,S,7416043,0,434
799936,S,7416583,0,370
800000,S,7417213,0,306
800064,S,7417691,0,242
800128,S,7418309,0,178
800192,S,7418779,0,114
800256,S,7419169,0,50
