move,player,x,killed_now,top_live
713792,S,6426247,0,132926
713856,S,6426659,0,132862
713920,S,6427247,0,132798
713984,S,6427709,0,132734
714048,S,6428207,0,132670
714112,S,6428819,0,132606
714176,S,6429347,0,132542
714240,S,6429769,0,132478
714304,S,6430309,0,132414
714368,S,6430841,0,132350
714432,S,6431437,0,132286
714496,S,6431891,0,132222
714560,S,6432401,0,132158
714624,S,6432989,0,132094
714688,S,6433421,0,132030
714752,S,6434039,0,131966
714816,S,6434567,0,131902
714880,S,6435059,0,131838
714944,S,6435581,0,131774
715008,S,6436063,0,131710
715072,S,6436613,0,131646
715136,S,6437177,0,131582
715200,S,6437701,0,131518
715264,S,6438191,0,131454
715328,S,6438697,0,131390
715392,S,6439163,0,131326
715456,S,6439703,0,131262
715520,S,6440249,0,131198
715584,S,6440737,0,131134
715648,S,6441229,0,131070
715712,S,6441629,0,131006
715776,S,6442127,0,130942
715840,S,6442673,0,130878
715904,S,6443167,0,130814
715968,S,6443791,0,130750
716032,S,6444199,0,130686
716096,S,6444689,0,130622
716160,S,6445169,0,130558
716224,S,6445729,0,130494
716288,S,6446189,0,130430
716352,S,6446659,0,130366
716416,S,6447253,0,130302
716480,S,6447787,0,130238
716544,S,6448307,0,130174
716608,S,6448789,0,130110
716672,S,6449309,0,130046
716736,S,6449887,0,129982
716800,S,6450317,0,129918
716864,S,6450757,0,129854
716928,S,6451183,0,129790
716992,S,6451633,0,129726
717056,S,6452119,0,129662
717120,S,6452687,0,129598
717184,S,6453077,0,129534
717248,S,6453571,0,129470
717312,S,6454121,0,129406
717376,S,6454621,0,129342
717440,S,6455063,0,129278
717504,S,6455567,0,129214
717568,S,6456083,0,129150
717632,S,6456529,0,129086
717696,S,6456971,0,129022
717760,S,6457601,0,128958
717824,S,6458117,0,128894
717888,S,6458713,0,128830
717952,S,6459223,0,128766
718016,S,6459623,0,128702
718080,S,6460141,0,128638
718144,S,6460613,0,128574
718208,S,6461129,0,128510
718272,S,6461549,0,128446
718336,S,6462047,0,128382
718400,S,6462587,0,128318
718464,S,6463151,0,128254
718528,S,6463693,0,128190
718592,S,6464167,0,128126
718656,S,6464609,0,128062
718720,S,6465101,0,127998
718784,S,6465607,0,127934
718848,S,6466129,0,127870
718912,S,6466531,0,127806
718976,S,6467141,0,127742
719040,S,6467611,0,127678
719104,S,6468089,0,127614
719168,S,6468613,0,127550
719232,S,6469159,0,127486
719296,S,6469703,0,127422
719360,S,6470231,0,127358
719424,S,6470731,0,127294
719488,S,6471173,0,127230
719552,S,6471677,0,127166
719616,S,6472199,0,127102
719680,S,6472757,0,127038
719744,S,6473321,0,126974
719808,S,6473861,0,126910
719872,S,6474361,0,126846
719936,S,6474829,0,126782
720000,S,6475321,0,126718
720064,S,6475883,0,126654
720128,S,6476357,0,126590
720192,S,6476849,0,126526
720256,S,6477269,0,126462
720320,S,6477739,0,126398
720384,S,6478363,0,126334
720448,S,6478831,0,126270
720512,S,6479357,0,126206
720576,S,6479923,0,126142
720640,S,6480373,0,126078
720704,S,6480997,0,126014
720768,S,6481457,0,125950
720832,S,6481939,0,125886
720896,S,6482299,0,125822
720960,S,6482789,0,125758
721024,S,6483359,0,125694
721088,S,6483833,0,125630
721152,S,6484253,0,125566
721216,S,6484763,0,125502
721280,S,6485261,0,125438
721344,S,6485863,0,125374
721408,S,6486377,0,125310
721472,S,6486841,0,125246
721536,S,6487427,0,125182
721600,S,6488023,0,125118
721664,S,6488527,0,125054
721728,S,6488987,0,124990
721792,S,6489487,0,124926
721856,S,6489949,0,124862
721920,S,6490409,0,124798
721984,S,6490903,0,124734
722048,S,6491377,0,124670
722112,S,6491873,0,124606
722176,S,6492383,0,124542
722240,S,6492911,0,124478
722304,S,6493433,0,124414
722368,S,6494039,0,124350
722432,S,6494503,0,124286
722496,S,6494959,0,124222
722560,S,6495529,0,124158
722624,S,6496001,0,124094
722688,S,6496517,0,124030
722752,S,6496981,0,123966
722816,S,6497461,0,123902
722880,S,6498013,0,123838
722944,S,6498491,0,123774
723008,S,6498923,0,123710
723072,S,6499399,0,123646
723136,S,6499943,0,123582
723200,S,6500339,0,123518
723264,S,6500807,0,123454
723328,S,6501301,0,123390
723392,S,6501773,0,123326
723456,S,6502271,0,123262
723520,S,6502679,0,123198
723584,S,6503173,0,123134
723648,S,6503617,0,123070
723712,S,6504109,0,123006
723776,S,6504647,0,122942
723840,S,6505199,0,122878
723904,S,6505717,0,122814
723968,S,6506261,0,122750
724032,S,6506909,0,122686
724096,S,6507341,0,122622
724160,S,6507901,0,122558
724224,S,6508283,0,122494
724288,S,6508871,0,122430
724352,S,6509429,0,122366
724416,S,6509903,0,122302
724480,S,6510373,0,122238
724544,S,6510857,0,122174
724608,S,6511363,0,122110
724672,S,6511871,0,122046
724736,S,6512329,0,121982
724800,S,6512731,0,121918
724864,S,6513281,0,121854
724928,S,6513809,0,121790
724992,S,6514259,0,121726
725056,S,6514897,0,121662
725120,S,6515503,0,121598
725184,S,6516011,0,121534
725248,S,6516439,0,121470
725312,S,6516907,0,121406
725376,S,6517331,0,121342
725440,S,6517787,0,121278
725504,S,6518299,0,121214
725568,S,6518801,0,121150
725632,S,6519361,0,121086
725696,S,6519941,0,121022
725760,S,6520417,0,120958
725824,S,6520883,0,120894
725888,S,6521321,0,120830
725952,S,6521909,0,120766
726016,S,6522437,0,120702
726080,S,6522931,0,120638
726144,S,6523381,0,120574
726208,S,6523969,0,120510
726272,S,6524437,0,120446
726336,S,6524891,0,120382
726400,S,6525499,0,120318
726464,S,6525907,0,120254
726528,S,6526423,0,120190
726592,S,6526981,0,120126
726656,S,6527537,0,120062
726720,S,6528091,0,119998
726784,S,6528583,0,119934
726848,S,6528937,0,119870
726912,S,6529469,0,119806
726976,S,6529877,0,119742
727040,S,6530399,0,119678
727104,S,6530899,0,119614
727168,S,6531373,0,119550
727232,S,6531761,0,119486
727296,S,6532319,0,119422
727360,S,6532871,0,119358
727424,S,6533411,0,119294
727488,S,6533911,0,119230
727552,S,6534439,0,119166
727616,S,6535049,0,119102
727680,S,6535619,0,119038
727744,S,6536077,0,118974
727808,S,6536561,0,118910
727872,S,6536947,0,118846
727936,S,6537407,0,118782
728000,S,6537991,0,118718
728064,S,6538459,0,118654
728128,S,6538979,0,118590
728192,S,6539473,0,118526
728256,S,6540007,0,118462
728320,S,6540511,0,118398
728384,S,6541069,0,118334
728448,S,6541523,0,118270
728512,S,6542077,0,118206
728576,S,6542527,0,118142
728640,S,6542993,0,118078
728704,S,6543479,0,118014
728768,S,6543893,0,117950
728832,S,6544453,0,117886
728896,S,6545081,0,117822
728960,S,6545573,0,117758
729024,S,6545947,0,117694
729088,S,6546437,0,117630
729152,S,6546961,0,117566
729216,S,6547399,0,117502
729280,S,6547867,0,117438
729344,S,6548447,0,117374
729408,S,6548929,0,117310
729472,S,6549467,0,117246
729536,S,6549979,0,117182
729600,S,6550417,0,117118
729664,S,6551063,0,117054
729728,S,6551693,0,116990
729792,S,6552151,0,116926
729856,S,6552529,0,116862
729920,S,6553039,0,116798
729984,S,6553541,0,116734
730048,S,6554239,0,116670
730112,S,6554641,0,116606
730176,S,6555097,0,116542
730240,S,6555581,0,116478
730304,S,6556061,0,116414
730368,S,6556657,0,116350
730432,S,6557203,0,116286
730496,S,6557723,0,116222
730560,S,6558229,0,116158
730624,S,6558683,0,116094
730688,S,6559153,0,116030
730752,S,6559643,0,115966
730816,S,6559981,0,115902
730880,S,6560513,0,115838
730944,S,6560959,0,115774
731008,S,6561311,0,115710
731072,S,6561827,0,115646
731136,S,6562333,0,115582
731200,S,6562823,0,115518
731264,S,6563443,0,115454
731328,S,6563939,0,115390
731392,S,6564449,0,115326
731456,S,6565037,0,115262
731520,S,6565561,0,115198
731584,S,6566033,0,115134
731648,S,6566563,0,115070
731712,S,6567013,0,115006
731776,S,6567527,0,114942
731840,S,6568073,0,114878
731904,S,6568543,0,114814
731968,S,6568999,0,114750
732032,S,6569593,0,114686
732096,S,6570103,0,114622
732160,S,6570581,0,114558
732224,S,6571051,0,114494
732288,S,6571489,0,114430
732352,S,6572039,0,114366
732416,S,6572513,0,114302
732480,S,6573041,0,114238
732544,S,6573631,0,114174
732608,S,6574033,0,114110
732672,S,6574577,0,114046
732736,S,6575081,0,113982
732800,S,6575567,0,113918
732864,S,6576013,0,113854
732928,S,6576469,0,113790
732992,S,6577013,0,113726
733056,S,6577559,0,113662
733120,S,6578017,0,113598
733184,S,6578581,0,113534
733248,S,6579077,0,113470
733312,S,6579631,0,113406
733376,S,6580081,0,113342
733440,S,6580597,0,113278
733504,S,6581041,0,113214
733568,S,6581441,0,113150
733632,S,6581987,0,113086
733696,S,6582437,0,113022
733760,S,6582841,0,112958
733824,S,6583321,0,112894
733888,S,6583769,0,112830
733952,S,6584173,0,112766
734016,S,6584749,0,112702
734080,S,6585251,0,112638
734144,S,6585661,0,112574
734208,S,6586241,0,112510
734272,S,6586739,0,112446
734336,S,6587219,0,112382
734400,S,6587701,0,112318
734464,S,6588233,0,112254
734528,S,6588779,0,112190
734592,S,6589243,0,112126
734656,S,6589747,0,112062
734720,S,6590317,0,111998
734784,S,6590939,0,111934
734848,S,6591493,0,111870
734912,S,6591863,0,111806
734976,S,6592427,0,111742
735040,S,6592897,0,111678
735104,S,6593417,0,111614
735168,S,6593911,0,111550
735232,S,6594403,0,111486
735296,S,6594911,0,111422
735360,S,6595409,0,111358
735424,S,6595973,0,111294
735488,S,6596519,0,111230
735552,S,6596981,0,111166
735616,S,6597467,0,111102
735680,S,6598063,0,111038
735744,S,6598511,0,110974
735808,S,6598951,0,110910
735872,S,6599449,0,110846
735936,S,6599953,0,110782
736000,S,6600439,0,110718
736064,S,6600989,0,110654
736128,S,6601459,0,110590
736192,S,6601927,0,110526
736256,S,6602413,0,110462
736320,S,6602879,0,110398
736384,S,6603439,0,110334
736448,S,6603943,0,110270
736512,S,6604421,0,110206
736576,S,6604903,0,110142
736640,S,6605399,0,110078
736704,S,6605903,0,110014
736768,S,6606293,0,109950
736832,S,6606811,0,109886
736896,S,6607301,0,109822
736960,S,6607919,0,109758
737024,S,6608351,0,109694
737088,S,6608863,0,109630
737152,S,6609313,0,109566
737216,S,6609877,0,109502
737280,S,6610393,0,109438
737344,S,6610789,0,109374
737408,S,6611383,0,109310
737472,S,6611873,0,109246
737536,S,6612401,0,109182
737600,S,6612871,0,109118
737664,S,6613207,0,109054
737728,S,6613631,0,108990
737792,S,6614203,0,108926
737856,S,6614701,0,108862
737920,S,6615199,0,108798
737984,S,6615649,0,108734
738048,S,6616189,0,108670
738112,S,6616583,0,108606
738176,S,6617087,0,108542
738240,S,6617581,0,108478
738304,S,6618077,0,108414
738368,S,6618533,0,108350
738432,S,6618991,0,108286
738496,S,6619513,0,108222
738560,S,6620057,0,108158
738624,S,6620611,0,108094
738688,S,6621151,0,108030
738752,S,6621731,0,107966
738816,S,6622211,0,107902
738880,S,6622801,0,107838
738944,S,6623297,0,107774
739008,S,6623833,0,107710
739072,S,6624463,0,107646
739136,S,6624931,0,107582
739200,S,6625387,0,107518
739264,S,6625859,0,107454
739328,S,6626513,0,107390
739392,S,6626941,0,107326
739456,S,6627431,0,107262
739520,S,6627911,0,107198
739584,S,6628409,0,107134
739648,S,6628879,0,107070
739712,S,6629393,0,107006
739776,S,6629941,0,106942
739840,S,6630433,0,106878
739904,S,6630887,0,106814
739968,S,6631447,0,106750
740032,S,6631979,0,106686
740096,S,6632467,0,106622
740160,S,6633019,0,106558
740224,S,6633503,0,106494
740288,S,6634081,0,106430
740352,S,6634613,0,106366
740416,S,6635093,0,106302
740480,S,6635663,0,106238
740544,S,6636109,0,106174
740608,S,6636769,0,106110
740672,S,6637229,0,106046
740736,S,6637691,0,105982
740800,S,6638153,0,105918
740864,S,6638633,0,105854
740928,S,6639293,0,105790
740992,S,6639799,0,105726
741056,S,6640241,0,105662
741120,S,6640651,0,105598
741184,S,6641177,0,105534
741248,S,6641573,0,105470
741312,S,6642079,0,105406
741376,S,6642539,0,105342
741440,S,6643123,0,105278
741504,S,6643649,0,105214
741568,S,6644101,0,105150
741632,S,6644579,0,105086
741696,S,6645139,0,105022
741760,S,6645641,0,104958
741824,S,6646153,0,104894
741888,S,6646669,0,104830
741952,S,6647107,0,104766
742016,S,6647579,0,104702
742080,S,6648007,0,104638
742144,S,6648599,0,104574
742208,S,6649189,0,104510
742272,S,6649693,0,104446
742336,S,6650333,0,104382
742400,S,6650843,0,104318
742464,S,6651377,0,104254
742528,S,6651857,0,104190
742592,S,6652307,0,104126
742656,S,6652813,0,104062
742720,S,6653351,0,103998
742784,S,6653891,0,103934
742848,S,6654391,0,103870
742912,S,6654937,0,103806
742976,S,6655367,0,103742
743040,S,6655897,0,103678
743104,S,6656471,0,103614
743168,S,6656927,0,103550
743232,S,6657451,0,103486
743296,S,6657953,0,103422
743360,S,6658511,0,103358
743424,S,6659111,0,103294
743488,S,6659663,0,103230
743552,S,6660197,0,103166
743616,S,6660613,0,103102
743680,S,6661117,0,103038
743744,S,6661601,0,102974
743808,S,6662087,0,102910
743872,S,6662563,0,102846
743936,S,6663073,0,102782
744000,S,6663599,0,102718
744064,S,6664121,0,102654
744128,S,6664631,0,102590
744192,S,6665063,0,102526
744256,S,6665611,0,102462
744320,S,6666061,0,102398
744384,S,6666599,0,102334
744448,S,6667169,0,102270
744512,S,6667643,0,102206
744576,S,6668113,0,102142
744640,S,6668659,0,102078
744704,S,6669067,0,102014
744768,S,6669587,0,101950
744832,S,6670067,0,101886
744896,S,6670637,0,101822
744960,S,6671167,0,101758
745024,S,6671647,0,101694
745088,S,6672157,0,101630
745152,S,6672749,0,101566
745216,S,6673193,0,101502
745280,S,6673631,0,101438
745344,S,6674177,0,101374
745408,S,6674561,0,101310
745472,S,6675079,0,101246
745536,S,6675649,0,101182
745600,S,6676123,0,101118
745664,S,6676711,0,101054
745728,S,6677213,0,100990
745792,S,6677677,0,100926
745856,S,6678209,0,100862
745920,S,6678751,0,100798
745984,S,6679271,0,100734
746048,S,6679693,0,100670
746112,S,6680183,0,100606
746176,S,6680731,0,100542
746240,S,6681329,0,100478
746304,S,6681817,0,100414
746368,S,6682219,0,100350
746432,S,6682801,0,100286
746496,S,6683359,0,100222
746560,S,6683903,0,100158
746624,S,6684343,0,100094
746688,S,6684913,0,100030
746752,S,6685517,0,99966
746816,S,6685907,0,99902
746880,S,6686453,0,99838
746944,S,6686983,0,99774
747008,S,6687523,0,99710
747072,S,6688079,0,99646
747136,S,6688573,0,99582
747200,S,6689099,0,99518
747264,S,6689567,0,99454
747328,S,6690107,0,99390
747392,S,6690583,0,99326
747456,S,6691049,0,99262
747520,S,6691471,0,99198
747584,S,6692051,0,99134
747648,S,6692423,0,99070
747712,S,6692897,0,99006
747776,S,6693457,0,98942
747840,S,6693917,0,98878
747904,S,6694399,0,98814
747968,S,6694993,0,98750
748032,S,6695489,0,98686
748096,S,6695987,0,98622
748160,S,6696463,0,98558
748224,S,6696953,0,98494
748288,S,6697423,0,98430
748352,S,6697837,0,98366
748416,S,6698413,0,98302
748480,S,6698831,0,98238
748544,S,6699389,0,98174
748608,S,6699919,0,98110
748672,S,6700417,0,98046
748736,S,6700937,0,97982
748800,S,6701377,0,97918
748864,S,6701873,0,97854
748928,S,6702379,0,97790
748992,S,6702847,0,97726
749056,S,6703357,0,97662
749120,S,6703889,0,97598
749184,S,6704471,0,97534
749248,S,6704921,0,97470
749312,S,6705389,0,97406
749376,S,6705911,0,97342
749440,S,6706339,0,97278
749504,S,6706771,0,97214
749568,S,6707291,0,97150
749632,S,6707783,0,97086
749696,S,6708277,0,97022
749760,S,6708791,0,96958
749824,S,6709181,0,96894
749888,S,6709699,0,96830
749952,S,6710203,0,96766
750016,S,6710723,0,96702
750080,S,6711163,0,96638
750144,S,6711643,0,96574
750208,S,6712193,0,96510
750272,S,6712723,0,96446
750336,S,6713221,0,96382
750400,S,6713747,0,96318
750464,S,6714181,0,96254
750528,S,6714647,0,96190
750592,S,6715129,0,96126
750656,S,6715589,0,96062
750720,S,6715997,0,95998
750784,S,6716551,0,95934
750848,S,6717083,0,95870
750912,S,6717551,0,95806
750976,S,6718099,0,95742
751040,S,6718567,0,95678
751104,S,6719159,0,95614
751168,S,6719729,0,95550
751232,S,6720299,0,95486
751296,S,6720731,0,95422
751360,S,6721213,0,95358
751424,S,6721609,0,95294
751488,S,6722117,0,95230
751552,S,6722623,0,95166
751616,S,6723053,0,95102
751680,S,6723583,0,95038
751744,S,6724037,0,94974
751808,S,6724621,0,94910
751872,S,6725063,0,94846
751936,S,6725443,0,94782
752000,S,6725963,0,94718
752064,S,6726539,0,94654
752128,S,6727139,0,94590
752192,S,6727559,0,94526
752256,S,6728027,0,94462
752320,S,6728539,0,94398
752384,S,6729169,0,94334
752448,S,6729607,0,94270
752512,S,6730177,0,94206
752576,S,6730663,0,94142
752640,S,6731083,0,94078
752704,S,6731633,0,94014
752768,S,6732181,0,93950
752832,S,6732679,0,93886
752896,S,6733127,0,93822
752960,S,6733637,0,93758
753024,S,6734081,0,93694
753088,S,6734599,0,93630
753152,S,6735097,0,93566
753216,S,6735623,0,93502
753280,S,6736069,0,93438
753344,S,6736547,0,93374
753408,S,6737123,0,93310
753472,S,6737611,0,93246
753536,S,6738089,0,93182
753600,S,6738631,0,93118
753664,S,6739199,0,93054
753728,S,6739723,0,92990
753792,S,6740273,0,92926
753856,S,6740813,0,92862
753920,S,6741269,0,92798
753984,S,6741767,0,92734
754048,S,6742313,0,92670
754112,S,6742913,0,92606
754176,S,6743369,0,92542
754240,S,6743887,0,92478
754304,S,6744307,0,92414
754368,S,6744847,0,92350
754432,S,6745289,0,92286
754496,S,6745801,0,92222
754560,S,6746339,0,92158
754624,S,6746737,0,92094
754688,S,6747263,0,92030
754752,S,6747707,0,91966
754816,S,6748207,0,91902
754880,S,6748639,0,91838
754944,S,6749191,0,91774
755008,S,6749747,0,91710
755072,S,6750251,0,91646
755136,S,6750781,0,91582
755200,S,6751181,0,91518
755264,S,6751739,0,91454
755328,S,6752177,0,91390
755392,S,6752623,0,91326
755456,S,6753293,0,91262
755520,S,6753767,0,91198
755584,S,6754213,0,91134
755648,S,6754679,0,91070
755712,S,6755149,0,91006
755776,S,6755561,0,90942
755840,S,6756137,0,90878
755904,S,6756577,0,90814
755968,S,6757133,0,90750
756032,S,6757573,0,90686
756096,S,6758047,0,90622
756160,S,6758513,0,90558
756224,S,6759019,0,90494
756288,S,6759463,0,90430
756352,S,6759947,0,90366
756416,S,6760343,0,90302
756480,S,6760861,0,90238
756544,S,6761399,0,90174
756608,S,6762011,0,90110
756672,S,6762541,0,90046
756736,S,6763153,0,89982
756800,S,6763607,0,89918
756864,S,6764041,0,89854
756928,S,6764573,0,89790
756992,S,6765107,0,89726
757056,S,6765559,0,89662
757120,S,6766141,0,89598
757184,S,6766691,0,89534
757248,S,6767251,0,89470
757312,S,6767797,0,89406
757376,S,6768277,0,89342
757440,S,6768721,0,89278
757504,S,6769277,0,89214
757568,S,6769733,0,89150
757632,S,6770201,0,89086
757696,S,6770723,0,89022
757760,S,6771197,0,88958
757824,S,6771701,0,88894
757888,S,6772313,0,88830
757952,S,6772793,0,88766
758016,S,6773279,0,88702
758080,S,6773807,0,88638
758144,S,6774331,0,88574
758208,S,6774827,0,88510
758272,S,6775393,0,88446
758336,S,6775927,0,88382
758400,S,6776443,0,88318
758464,S,6776921,0,88254
758528,S,6777413,0,88190
758592,S,6777959,0,88126
758656,S,6778339,0,88062
758720,S,6778841,0,87998
758784,S,6779393,0,87934
758848,S,6779837,0,87870
758912,S,6780329,0,87806
758976,S,6780881,0,87742
759040,S,6781319,0,87678
759104,S,6781939,0,87614
759168,S,6782443,0,87550
759232,S,6782939,0,87486
759296,S,6783461,0,87422
759360,S,6783929,0,87358
759424,S,6784363,0,87294
759488,S,6784933,0,87230
759552,S,6785461,0,87166
759616,S,6785969,0,87102
759680,S,6786509,0,87038
759744,S,6786943,0,86974
759808,S,6787589,0,86910
759872,S,6788063,0,86846
759936,S,6788527,0,86782
760000,S,6788983,0,86718
760064,S,6789499,0,86654
760128,S,6790171,0,86590
760192,S,6790799,0,86526
760256,S,6791353,0,86462
760320,S,6791933,0,86398
760384,S,6792419,0,86334
760448,S,6792917,0,86270
760512,S,6793363,0,86206
760576,S,6793807,0,86142
760640,S,6794449,0,86078
760704,S,6794927,0,86014
760768,S,6795421,0,85950
760832,S,6795883,0,85886
760896,S,6796541,0,85822
760960,S,6797023,0,85758
761024,S,6797423,0,85694
761088,S,6797957,0,85630
761152,S,6798373,0,85566
761216,S,6798901,0,85502
761280,S,6799301,0,85438
761344,S,6799783,0,85374
761408,S,6800279,0,85310
761472,S,6800743,0,85246
761536,S,6801383,0,85182
761600,S,6801937,0,85118
761664,S,6802321,0,85054
761728,S,6802721,0,84990
761792,S,6803161,0,84926
761856,S,6803743,0,84862
761920,S,6804313,0,84798
761984,S,6804767,0,84734
762048,S,6805349,0,84670
762112,S,6805693,0,84606
762176,S,6806257,0,84542
762240,S,6806777,0,84478
762304,S,6807277,0,84414
762368,S,6807707,0,84350
762432,S,6808171,0,84286
762496,S,6808793,0,84222
762560,S,6809393,0,84158
762624,S,6809899,0,84094
762688,S,6810371,0,84030
762752,S,6810803,0,83966
762816,S,6811313,0,83902
762880,S,6811733,0,83838
762944,S,6812231,0,83774
763008,S,6812759,0,83710
763072,S,6813227,0,83646
763136,S,6813739,0,83582
763200,S,6814183,0,83518
763264,S,6814627,0,83454
763328,S,6815227,0,83390
763392,S,6815777,0,83326
763456,S,6816239,0,83262
763520,S,6816757,0,83198
763584,S,6817313,0,83134
763648,S,6817807,0,83070
763712,S,6818257,0,83006
763776,S,6818743,0,82942
763840,S,6819107,0,82878
763904,S,6819641,0,82814
763968,S,6820127,0,82750
764032,S,6820643,0,82686
764096,S,6821159,0,82622
764160,S,6821599,0,82558
764224,S,6822061,0,82494
764288,S,6822713,0,82430
764352,S,6823139,0,82366
764416,S,6823759,0,82302
764480,S,6824359,0,82238
764544,S,6824891,0,82174
764608,S,6825383,0,82110
764672,S,6825829,0,82046
764736,S,6826361,0,81982
764800,S,6826823,0,81918
764864,S,6827281,0,81854
764928,S,6827759,0,81790
764992,S,6828293,0,81726
765056,S,6828761,0,81662
765120,S,6829283,0,81598
765184,S,6829751,0,81534
765248,S,6830303,0,81470
765312,S,6830833,0,81406
765376,S,6831343,0,81342
765440,S,6831829,0,81278
765504,S,6832303,0,81214
765568,S,6832811,0,81150
765632,S,6833257,0,81086
765696,S,6833777,0,81022
765760,S,6834277,0,80958
765824,S,6834761,0,80894
765888,S,6835319,0,80830
765952,S,6835891,0,80766
766016,S,6836369,0,80702
766080,S,6836969,0,80638
766144,S,6837377,0,80574
766208,S,6837863,0,80510
766272,S,6838367,0,80446
766336,S,6838883,0,80382
766400,S,6839401,0,80318
766464,S,6839923,0,80254
766528,S,6840371,0,80190
766592,S,6841019,0,80126
766656,S,6841453,0,80062
766720,S,6842081,0,79998
766784,S,6842417,0,79934
766848,S,6842833,0,79870
766912,S,6843329,0,79806
766976,S,6843821,0,79742
767040,S,6844289,0,79678
767104,S,6844703,0,79614
767168,S,6845287,0,79550
767232,S,6845843,0,79486
767296,S,6846283,0,79422
767360,S,6846787,0,79358
767424,S,6847349,0,79294
767488,S,6847837,0,79230
767552,S,6848449,0,79166
767616,S,6848939,0,79102
767680,S,6849541,0,79038
767744,S,6850087,0,78974
767808,S,6850559,0,78910
767872,S,6851023,0,78846
767936,S,6851503,0,78782
768000,S,6852061,0,78718
768064,S,6852499,0,78654
768128,S,6852971,0,78590
768192,S,6853523,0,78526
768256,S,6853939,0,78462
768320,S,6854413,0,78398
768384,S,6854873,0,78334
768448,S,6855293,0,78270
768512,S,6855799,0,78206
768576,S,6856261,0,78142
768640,S,6856757,0,78078
768704,S,6857281,0,78014
768768,S,6857707,0,77950
768832,S,6858289,0,77886
768896,S,6858793,0,77822
768960,S,6859271,0,77758
769024,S,6859709,0,77694
769088,S,6860237,0,77630
769152,S,6860753,0,77566
769216,S,6861187,0,77502
769280,S,6861709,0,77438
769344,S,6862139,0,77374
769408,S,6862489,0,77310
769472,S,6863063,0,77246
769536,S,6863501,0,77182
769600,S,6864019,0,77118
769664,S,6864449,0,77054
769728,S,6864997,0,76990
769792,S,6865519,0,76926
769856,S,6865967,0,76862
769920,S,6866449,0,76798
769984,S,6866887,0,76734
770048,S,6867331,0,76670
770112,S,6867871,0,76606
770176,S,6868373,0,76542
770240,S,6868843,0,76478
770304,S,6869413,0,76414
770368,S,6869869,0,76350
770432,S,6870473,0,76286
770496,S,6871003,0,76222
770560,S,6871567,0,76158
770624,S,6872137,0,76094
770688,S,6872633,0,76030
770752,S,6873089,0,75966
770816,S,6873571,0,75902
770880,S,6874061,0,75838
770944,S,6874573,0,75774
771008,S,6874997,0,75710
771072,S,6875567,0,75646
771136,S,6876073,0,75582
771200,S,6876533,0,75518
771264,S,6876979,0,75454
771328,S,6877649,0,75390
771392,S,6878087,0,75326
771456,S,6878569,0,75262
771520,S,6878959,0,75198
771584,S,6879541,0,75134
771648,S,6880127,0,75070
771712,S,6880613,0,75006
771776,S,6881081,0,74942
771840,S,6881509,0,74878
771904,S,6882079,0,74814
771968,S,6882583,0,74750
772032,S,6882971,0,74686
772096,S,6883523,0,74622
772160,S,6884039,0,74558
772224,S,6884431,0,74494
772288,S,6884893,0,74430
772352,S,6885407,0,74366
772416,S,6885889,0,74302
772480,S,6886471,0,74238
772544,S,6886933,0,74174
772608,S,6887453,0,74110
772672,S,6888113,0,74046
772736,S,6888571,0,73982
772800,S,6889019,0,73918
772864,S,6889481,0,73854
772928,S,6889969,0,73790
772992,S,6890519,0,73726
773056,S,6891011,0,73662
773120,S,6891499,0,73598
773184,S,6891949,0,73534
773248,S,6892313,0,73470
773312,S,6892867,0,73406
773376,S,6893431,0,73342
773440,S,6894053,0,73278
773504,S,6894529,0,73214
773568,S,6894991,0,73150
773632,S,6895411,0,73086
773696,S,6895909,0,73022
773760,S,6896399,0,72958
773824,S,6896833,0,72894
773888,S,6897521,0,72830
773952,S,6898033,0,72766
774016,S,6898609,0,72702
774080,S,6899069,0,72638
774144,S,6899573,0,72574
774208,S,6900151,0,72510
774272,S,6900659,0,72446
774336,S,6901073,0,72382
774400,S,6901597,0,72318
774464,S,6902131,0,72254
774528,S,6902659,0,72190
774592,S,6903161,0,72126
774656,S,6903643,0,72062
774720,S,6904367,0,71998
774784,S,6904883,0,71934
774848,S,6905299,0,71870
774912,S,6905779,0,71806
774976,S,6906223,0,71742
775040,S,6906793,0,71678
775104,S,6907223,0,71614
775168,S,6907741,0,71550
775232,S,6908329,0,71486
775296,S,6908779,0,71422
775360,S,6909257,0,71358
775424,S,6909647,0,71294
775488,S,6910237,0,71230
775552,S,6910801,0,71166
775616,S,6911263,0,71102
775680,S,6911743,0,71038
775744,S,6912223,0,70974
775808,S,6912797,0,70910
775872,S,6913331,0,70846
775936,S,6913793,0,70782
776000,S,6914293,0,70718
776064,S,6914863,0,70654
776128,S,6915407,0,70590
776192,S,6915913,0,70526
776256,S,6916451,0,70462
776320,S,6916961,0,70398
776384,S,6917489,0,70334
776448,S,6917923,0,70270
776512,S,6918343,0,70206
776576,S,6918761,0,70142
776640,S,6919279,0,70078
776704,S,6919691,0,70014
776768,S,6920203,0,69950
776832,S,6920741,0,69886
776896,S,6921209,0,69822
776960,S,6921727,0,69758
777024,S,6922273,0,69694
777088,S,6922739,0,69630
777152,S,6923263,0,69566
777216,S,6923767,0,69502
777280,S,6924251,0,69438
777344,S,6924901,0,69374
777408,S,6925441,0,69310
777472,S,6925901,0,69246
777536,S,6926443,0,69182
777600,S,6926947,0,69118
